"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.29253613,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.741663265,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.237083396,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.274483314,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.532527938,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.674949694,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.788943379,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.029730713,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.057026209,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.739129777,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.745938754,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.651494561,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.47755095,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.192471478,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.491071053,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.54429725,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.186816921,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.495263651,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.688870858,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.028941316,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.164754034,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.72270996,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.347376475,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.479436552,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.625862837,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.687851748,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.033483927,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.098948602,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.475184041,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.199939342,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.03297017,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.161887788,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.244388921,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.129011438,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.081407142,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.670250728,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.106475859,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.662836685,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.013373495,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.08450098,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.561715157,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.030036629,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.536873765,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.105658315,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.219767915,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.207929358,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.623318951,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.296242594,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.27250118,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.595055152,
